Date,Open,High,Low,Close,Volume
2019-01-02,164.330002,172.25,163.350006,172.029999,3999400
2019-01-03,170.660004,171.770004,168.289993,169.509995,4060200
2019-01-04,172.990005,176.0,171.100006,175.050003,3788300
2019-01-07,175.229996,177.830002,172.270004,176.020004,3152100
2019-01-08,177.779999,178.100006,172.899994,175.369995,2692700
2019-01-09,176.100006,177.690002,174.910004,176.470001,3321400
2019-01-10,175.660004,178.070007,175.5,176.0,2808700
2019-01-11,175.100006,177.039993,172.419998,176.929993,3182700
2019-01-14,174.520004,179.539993,174.100006,178.720001,3361700
2019-01-15,178.320007,179.990005,176.399994,179.910004,2911800
2019-01-16,187.0,198.149994,185.600006,197.080002,15194200
2019-01-17,195.949997,199.800003,192.830002,199.089996,8177000
2019-01-18,200.380005,203.0,196.910004,202.539993,5650900
2019-01-22,200.5,201.470001,195.919998,197.679993,4648500
2019-01-23,197.550003,198.089996,194.529999,196.899994,3410700
2019-01-24,196.220001,199.679993,195.759995,197.800003,2631800
2019-01-25,199.830002,201.190002,199.419998,200.740005,3275000
2019-01-28,197.990005,200.070007,197.100006,199.720001,2369600
2019-01-29,199.0,201.970001,197.869995,200.5,2694100
2019-01-30,200.899994,203.289993,199.649994,202.479996,2773300
2019-01-31,200.100006,202.350006,196.949997,198.009995,5604500
2019-02-01,198.0,199.639999,196.539993,196.539993,3174200
2019-02-04,195.800003,197.759995,194.789993,197.720001,2400200
2019-02-05,198.119995,199.330002,196.860001,198.009995,2601000
2019-02-06,197.179993,199.059998,195.830002,196.619995,2063100
2019-02-07,195.279999,195.880005,191.050003,193.070007,2948800
2019-02-08,191.720001,192.619995,188.220001,191.669998,2757500
2019-02-11,192.880005,193.320007,191.070007,191.330002,2056500
2019-02-12,193.050003,195.649994,193.0,194.490005,2392900
2019-02-13,195.919998,198.779999,194.600006,194.690002,2757300
2019-02-14,192.210007,194.130005,189.440002,192.529999,2865000
2019-02-15,193.210007,198.889999,193.100006,198.5,3065400
2019-02-19,196.660004,199.059998,195.610001,198.669998,2558200
2019-02-20,198.729996,199.300003,197.509995,198.600006,2266000
2019-02-21,198.970001,199.449997,195.050003,196.360001,2785900
2019-02-22,196.600006,197.75,195.199997,196.0,2626600
2019-02-25,198.0,201.5,197.710007,198.649994,3032200
2019-02-26,198.470001,200.559998,196.550003,198.899994,2499800
2019-02-27,198.5,199.889999,197.119995,198.100006,1804200
2019-02-28,198.039993,198.399994,196.009995,196.699997,2964300
2019-03-01,198.75,201.440002,197.429993,198.199997,2580500
2019-03-04,198.809998,200.830002,194.149994,195.979996,2683600
2019-03-05,195.850006,196.179993,193.0,196.0,2338600
2019-03-06,195.899994,197.559998,194.529999,194.740005,2247500
2019-03-07,193.130005,193.449997,190.080002,192.770004,3567800
2019-03-08,190.399994,195.770004,189.710007,195.240005,3162700
2019-03-11,197.229996,198.970001,195.729996,195.970001,2669000
2019-03-12,196.0,197.399994,195.690002,196.630005,1977400
2019-03-13,197.75,198.929993,196.520004,197.25,1904500
2019-03-14,197.320007,198.5,196.699997,197.470001,1482300
2019-03-15,197.160004,198.850006,196.850006,198.259995,2985200
2019-03-18,199.179993,203.850006,198.919998,202.470001,3354900
2019-03-19,204.880005,206.449997,200.779999,201.119995,3284900
2019-03-20,200.330002,200.330002,193.970001,194.320007,5033500
2019-03-21,192.899994,195.550003,191.75,194.580002,4031500
2019-03-22,192.669998,193.710007,187.779999,188.960007,5703100
2019-03-25,189.330002,191.449997,186.5,188.509995,3751000
2019-03-26,190.029999,192.410004,188.690002,190.690002,2910100
2019-03-27,190.600006,191.610001,188.740005,190.029999,2343800
2019-03-28,190.740005,191.910004,189.289993,191.179993,2343400
2019-03-29,192.679993,193.110001,191.139999,191.990005,2632800
2019-04-01,194.0,198.089996,193.610001,196.740005,3562600
2019-04-02,196.240005,197.759995,195.399994,197.5,2247000
2019-04-03,199.25,201.089996,198.539993,200.860001,3227900
2019-04-04,200.800003,204.289993,200.5,202.229996,2582300
2019-04-05,203.380005,205.5,202.059998,202.380005,2447100
2019-04-08,202.789993,203.630005,201.179993,202.539993,1891500
2019-04-09,201.229996,201.589996,198.860001,200.619995,2400900
2019-04-10,201.800003,203.169998,200.270004,202.979996,1907100
2019-04-11,204.229996,205.449997,201.570007,202.830002,2802100
2019-04-12,207.0,209.970001,206.369995,207.839996,5096600
2019-04-15,204.110001,205.740005,199.699997,199.910004,6617200
2019-04-16,199.619995,202.940002,199.240005,201.839996,4852600
2019-04-17,201.960007,208.5,201.779999,207.899994,4195300
2019-04-18,207.089996,207.860001,205.149994,205.910004,2874300
2019-04-22,205.119995,205.589996,204.139999,204.600006,1591400
2019-04-23,204.25,205.190002,202.740005,204.139999,2120900
2019-04-24,203.0,203.520004,199.729996,200.539993,4606100
2019-04-25,199.699997,202.559998,199.100006,201.399994,2075300
2019-04-26,201.729996,203.119995,200.320007,203.080002,1543100
2019-04-29,203.5,208.0,203.270004,206.919998,2997000
2019-04-30,206.940002,207.990005,204.149994,205.919998,1833000
2019-05-01,206.399994,208.410004,204.029999,204.729996,1981800
2019-05-02,204.429993,206.220001,203.119995,204.990005,1514700
