Date,Open,High,Low,Close,Volume
2019-01-02,187.820007,190.990005,186.699997,190.949997,2475200
2019-01-03,188.279999,188.279999,182.889999,183.759995,3358200
2019-01-04,186.75,191.979996,186.029999,191.320007,2995100
2019-01-07,191.360001,192.300003,188.660004,190.880005,2162200
2019-01-08,193.0,194.110001,189.580002,191.679993,2479800
2019-01-09,193.25,193.940002,191.380005,192.300003,2163600
2019-01-10,190.869995,193.809998,189.399994,193.600006,1939300
2019-01-11,191.839996,192.690002,190.860001,192.210007,2359900
2019-01-14,190.639999,192.830002,189.800003,192.169998,1914400
2019-01-15,188.839996,190.679993,187.860001,188.940002,2737300
2019-01-16,188.509995,190.440002,188.419998,189.479996,2492100
2019-01-17,188.559998,192.899994,187.899994,191.710007,1978900
2019-01-18,194.339996,196.399994,192.360001,195.860001,2746600
2019-01-22,194.220001,194.490005,190.429993,192.259995,2709600
2019-01-23,192.630005,194.0,190.279999,192.289993,1652900
2019-01-24,192.259995,193.169998,191.509995,192.520004,1582800
2019-01-25,194.720001,197.160004,194.460007,195.899994,2320100
2019-01-28,193.139999,193.449997,191.070007,193.199997,3156600
2019-01-29,195.009995,199.889999,194.199997,196.949997,4311100
2019-01-30,198.220001,200.110001,194.630005,199.270004,2168100
2019-01-31,198.800003,200.889999,197.740005,200.300003,3338400
2019-02-01,201.490005,201.770004,198.289993,199.160004,2239400
2019-02-04,199.009995,200.259995,196.25,200.210007,1973600
2019-02-05,200.720001,201.130005,199.729996,201.119995,2036900
2019-02-06,201.220001,203.080002,200.25,202.570007,1672400
2019-02-07,201.020004,202.399994,198.860001,199.839996,1949400
2019-02-08,199.220001,199.850006,197.899994,199.820007,1451800
2019-02-11,200.929993,201.199997,199.639999,200.910004,1513500
2019-02-12,202.869995,206.789993,202.190002,206.570007,2623000
2019-02-13,207.089996,210.399994,206.589996,209.720001,2967300
2019-02-14,206.589996,207.119995,204.050003,204.929993,2229700
2019-02-15,206.460007,208.970001,206.0,208.860001,2000400
2019-02-19,207.910004,209.149994,207.389999,208.410004,1534400
2019-02-20,208.929993,208.970001,207.320007,208.529999,1879100
2019-02-21,208.160004,209.110001,207.25,207.770004,1737600
2019-02-22,207.770004,209.660004,207.149994,209.350006,1534200
2019-02-25,210.470001,211.350006,210.339996,210.580002,2183500
2019-02-26,210.580002,211.589996,209.369995,209.380005,1671300
2019-02-27,209.600006,209.690002,208.160004,209.029999,1540600
2019-02-28,209.050003,209.050003,206.960007,207.389999,2121700
2019-03-01,208.809998,209.759995,206.899994,207.490005,1754400
2019-03-04,208.990005,209.979996,205.740005,206.860001,1989900
2019-03-05,205.580002,207.25,203.839996,203.839996,2744500
2019-03-06,204.729996,204.789993,202.759995,202.800003,1825300
2019-03-07,202.559998,202.559998,198.5,199.860001,3339600
2019-03-08,198.380005,201.169998,198.0,200.889999,1724500
2019-03-11,201.880005,207.160004,201.660004,207.100006,2385300
2019-03-12,207.839996,208.389999,205.380005,205.800003,2115100
2019-03-13,206.830002,207.300003,205.630005,206.660004,2036700
2019-03-14,206.699997,207.449997,205.729996,207.380005,1793400
2019-03-15,208.399994,208.660004,206.789993,208.080002,4394700
2019-03-18,208.440002,208.600006,205.610001,208.490005,1843600
2019-03-19,209.100006,210.539993,208.309998,209.020004,2351600
2019-03-20,209.0,210.509995,207.289993,208.300003,1734600
2019-03-21,206.800003,210.160004,205.970001,209.610001,2288100
2019-03-22,208.289993,208.490005,204.470001,204.660004,2716100
2019-03-25,203.460007,205.470001,202.25,203.210007,2020600
2019-03-26,205.0,207.639999,204.770004,207.240005,1895600
2019-03-27,207.399994,207.940002,205.130005,207.160004,2004000
2019-03-28,208.0,208.740005,206.639999,208.529999,1670600
